Block_ID_1,Block_ID_2,Similarity
3,20,46.54579950321727
3,21,40.59790752822096
3,22,52.639542812648955
3,23,54.81593718758734
3,24,54.81593718758733
3,25,44.68686109791159
3,26,48.443213803445474
3,27,48.465441298010006
3,28,48.443213803445474
3,29,52.86426622495932
3,30,54.63630128472734
3,31,48.443213803445474
3,32,48.443213803445474
3,33,48.465441298010006
3,34,48.443213803445474
3,35,52.86426622495932
3,36,54.63630128472734
3,37,44.68686109791159
3,38,44.353744769525605
3,39,54.66393141488873
3,40,42.61554771249067
3,41,61.10509453558206
3,42,44.39132111323352
3,43,42.54877565713834
3,44,48.443213803445474
3,45,54.66393141488873
3,46,40.52268663082307
3,47,48.443213803445474
3,48,42.31276416204307
3,49,42.28283245376152
3,50,54.63630128472734
3,51,44.353744769525605
3,52,54.66393141488873
3,53,42.61375199796156
3,54,44.39132111323352
3,55,42.54877565713834
3,56,48.443213803445474
3,57,54.66393141488873
3,58,40.52268663082307
3,59,48.443213803445474
3,60,42.31276416204307
3,61,42.28283245376152
3,62,48.443213803445474
3,63,54.63630128472734
3,64,38.370650407684465
3,65,37.88863221624819
3,66,42.30678292443088
3,67,54.66393141488873
3,68,39.2346625667985
3,69,44.50345349491087
3,70,38.622991952315786
3,71,40.44022447929456
3,72,54.66393141488873
3,73,44.39132111323352
3,74,44.29445370407397
3,75,54.88468894653343
3,76,50.85609855056974
3,77,42.48530886563971
3,78,54.66393141488873
3,79,48.443213803445474
3,80,50.85609855056974
3,81,48.443213803445474
3,82,52.68529994870894
3,83,40.243682648661085
3,84,40.662206248856954
3,85,40.44022447929456
3,86,38.46552873529476
3,87,40.850880149361956
3,88,54.66393141488873
3,89,40.47055822127689
3,90,38.370650407684465
3,91,54.66393141488873
3,92,42.30678292443087
3,93,54.66393141488873
3,94,46.35643600827529
3,95,38.370650407684465
3,96,37.90053576820371
3,97,42.30678292443087
3,98,54.66393141488873
3,99,44.39132111323352
3,100,41.076042096799625
3,101,46.49372518999214
3,102,42.69926633440254
3,103,48.443213803445474
3,104,40.46996950599177
3,105,44.437310840993376
3,106,46.54579950321727
3,107,46.49372518999214
3,108,44.39132111323352
3,109,52.49165098432974
3,110,46.37161074625888
3,111,40.71383359389306
3,112,40.48790248625905
3,113,39.247234671069194
3,114,40.59790752822096
3,115,42.331057924649045
3,116,52.639542812648955
3,117,54.81593718758734
3,118,54.66393141488873
3,119,52.689638733358926
3,120,39.234662566798505
3,121,40.5565494514344
3,122,38.622991952315786
3,123,40.44022447929456
3,124,54.66393141488873
3,125,44.39132111323352
3,126,44.29445370407397
3,127,50.81937052485388
3,128,44.39976457508022
3,129,54.66393141488873
3,130,48.443213803445474
3,131,48.443213803445474
3,132,52.68529994870894
3,133,40.243682648661085
3,134,40.79713257807169
3,135,40.44022447929456
3,136,38.46552873529477
3,137,40.850880149361956
3,138,54.66393141488873
3,139,40.47055822127689
3,140,38.370650407684465
3,141,54.66393141488873
3,142,42.30678292443087
3,143,54.66393141488873
3,144,44.39132111323352
3,145,44.39132111323352
3,146,44.39132111323352
3,147,42.49509187867507
3,148,54.66393141488873
3,149,53.12733532626689
3,150,46.35643600827529
3,151,52.689638733358926
3,152,52.611065296985345
4,5,17.57913302926849
4,6,47.70750488628002
4,7,57.598590072249074
4,8,37.719240284921604
4,9,55.52609117722033
4,10,55.52609117722034
4,11,55.48836049553714
4,12,32.15563454618352
4,13,32.155634543420085
4,14,55.52609117722033
4,15,39.59363523667245
4,16,44.960697281716705
4,17,39.557101363961074
4,18,46.846534470485786
4,19,39.59363523667245
4,20,44.960697281716705
4,21,39.557101363961074
4,22,46.846534470485786
4,23,47.30527079904111
4,24,47.30527079904111
4,25,45.01275683373589
4,26,55.52609117722034
4,27,55.48373700008956
4,28,55.52609117722034
4,29,52.895652250992505
4,30,63.532102499287106
4,31,55.52609117722033
4,32,55.52609117722033
4,33,55.48373700008956
4,34,55.52609117722034
4,35,52.895652250992505
4,36,63.532102499287106
4,37,45.01275683373589
4,38,61.00870499674117
4,39,52.480694367785325
4,40,45.442475441156
4,41,63.463476374710396
4,42,55.66555517318159
4,43,36.64459046226787
4,44,55.52609117722033
4,45,52.480694367785325
4,46,42.640294691269965
4,47,55.52609117722033
4,48,55.67974283985377
4,49,55.66555517318159
4,50,63.532102499287106
4,51,61.008704996741166
4,52,52.480694367785325
4,53,45.4487619790814
4,54,55.66555517318159
4,55,36.644590462267864
4,56,55.52609117722034
4,57,52.480694367785325
4,58,42.640294691269965
4,59,55.52609117722034
4,60,55.67974283985378
4,61,55.66555517318159
4,62,55.52609117722033
4,63,63.532102499287106
4,64,42.22632347712539
4,65,39.783036880148025
4,66,47.6727085684296
4,67,52.480694367785325
4,68,36.835798694287384
4,69,47.06290665589544
4,70,39.702818125457775
4,71,55.79956804433323
4,72,52.480694367785325
4,73,55.66555517318159
4,74,52.920381257383305
4,75,41.43054198255581
4,76,38.94222993883597
4,77,28.866349143042598
4,78,52.480694367785325
4,79,55.52609117722034
4,80,38.94222993883598
4,81,55.52609117722034
4,82,52.65646509043063
4,83,61.04758324695419
4,84,44.64325604423225
4,85,55.79956804433323
4,86,58.31696734308899
4,87,31.725269205181966
4,88,52.480694367785325
4,89,47.30338818477163
4,90,42.22632347712539
4,91,52.480694367785325
4,92,47.6727085684296
4,93,52.480694367785325
4,94,60.974244111394114
4,95,42.22632347712539
4,96,35.01742286083732
4,97,47.6727085684296
4,98,52.480694367785325
4,99,55.66555517318159
4,100,40.0295918039672
4,101,44.299302622515725
4,102,50.60895103777271
4,103,55.52609117722034
4,104,47.49353988034425
4,105,39.59363523667245
4,106,44.960697281716705
4,107,44.299302622515725
4,108,55.66555517318159
4,109,63.53957655972202
4,110,60.845547581076566
4,111,48.06247783129791
4,112,47.50495177582904
4,113,32.366253902667125
4,114,39.557101363961074
4,115,42.39146209401537
4,116,46.846534470485786
4,117,47.30527079904111
4,118,52.480694367785325
4,119,41.9627622709906
4,120,36.83579869428738
4,121,47.374377864708784
4,122,39.702818125457775
4,123,55.79956804433323
4,124,52.480694367785325
4,125,55.66555517318159
4,126,52.920381257383305
4,127,41.96726669234041
4,128,36.58704402888256
4,129,52.480694367785325
4,130,55.52609117722033
4,131,55.52609117722034
4,132,52.65646509043063
4,133,61.04758324695419
4,134,39.61591814086189
4,135,55.79956804433323
4,136,58.31696734308899
4,137,31.725269205181966
4,138,52.480694367785325
4,139,47.30338818477163
4,140,42.22632347712539
4,141,52.480694367785325
4,142,47.6727085684296
4,143,52.480694367785325
4,144,55.66555517318159
4,145,55.66555517318159
4,146,55.66555517318159
4,147,47.495270563280286
4,148,52.480694367785325
4,149,52.62600449174199
4,150,60.974244111394114
4,151,41.9627622709906
4,152,52.69702342777959
5,6,60.06356189835498
5,7,68.9917677311445
5,8,35.31327444746468
5,9,57.90782110515923
5,10,57.90782110515922
5,11,63.46169507821582
5,12,31.03648011763581
5,13,31.036480114872376
5,14,57.90782110515923
5,15,39.61957841812808
5,16,39.30707842117302
5,17,43.323381179577886
5,18,55.57985494286588
5,19,39.61957841812808
5,20,39.30707842117302
5,21,43.32338117957789
5,22,55.57985494286588
5,23,54.07853129901017
5,24,54.07853129901017
5,25,38.303853253422645
5,26,57.90782110515922
5,27,57.90361318539959
5,28,57.90782110515922
5,29,57.985166837343705
5,30,63.31033300384597
5,31,57.90782110515922
5,32,57.90782110515922
5,33,57.903613185399585
5,34,57.90782110515922
5,35,57.985166837343705
5,36,63.31033300384597
5,37,38.30385325342265
5,38,46.926168413750986
5,39,59.51911908681726
5,40,38.56209583048662
5,41,67.11838219675523
5,42,46.9590477144987
5,43,39.482595848713295
5,44,57.90782110515922
5,45,59.51911908681726
5,46,36.39968204147301
5,47,57.90782110515923
5,48,46.99860235900411
5,49,54.33875802265071
5,50,63.31033300384597
5,51,46.926168413750986
5,52,59.51911908681726
5,53,29.692012939628626
5,54,46.9590477144987
5,55,39.482595848713295
5,56,57.90782110515922
5,57,59.51911908681726
5,58,36.39968204147301
5,59,57.90782110515922
5,60,46.99860235900411
5,61,54.33875802265071
5,62,57.90782110515923
5,63,63.31033300384597
5,64,36.12907209509411
5,65,29.891888179177336
5,66,36.103950473606524
5,67,59.51911908681726
5,68,33.11238548134693
5,69,42.97589832897234
5,70,34.45254818584461
5,71,47.215882256215494
5,72,59.51911908681726
5,73,46.9590477144987
5,74,54.316499040294474
5,75,50.056843177236566
5,76,46.48576159687075
5,77,32.40656488361419
5,78,59.51911908681726
5,79,57.90782110515922
5,80,46.48576159687075
5,81,57.90782110515922
5,82,57.799856870180136
5,83,47.0264014115874
5,84,45.19193962375947
5,85,47.215882256215494
5,86,45.548737906422346
5,87,30.891519819902374
5,88,59.51911908681726
5,89,39.4846638955437
5,90,36.129072095094116
5,91,59.51911908681726
5,92,36.103950473606524
5,93,59.51911908681726
5,94,57.93328714704987
5,95,36.129072095094116
5,96,31.51617212066624
5,97,36.103950473606524
5,98,59.51911908681726
5,99,46.9590477144987
5,100,34.98625705935647
5,101,39.155998210379764
5,102,41.91364462285607
5,103,57.90782110515922
5,104,39.69659983711995
5,105,39.61957841812808
5,106,39.30707842117302
5,107,39.155998210379764
5,108,46.9590477144987
5,109,63.3206098402955
5,110,50.55009312125839
5,111,36.659151801266404
5,112,39.712291194493254
5,113,29.67687027402133
5,114,43.323381179577886
5,115,36.125191098799554
5,116,55.57985494286588
5,117,54.07853129901017
5,118,59.51911908681726
5,119,52.25239603211633
5,120,33.11238548134693
5,121,45.084683447149665
5,122,34.45254818584461
5,123,47.215882256215494
5,124,59.51911908681726
5,125,46.9590477144987
5,126,54.316499040294474
5,127,52.29113755107016
5,128,37.62280941827773
5,129,59.51911908681726
5,130,57.90782110515923
5,131,57.90782110515922
5,132,57.799856870180136
5,133,47.0264014115874
5,134,43.52757258398837
5,135,47.215882256215494
5,136,45.548737906422346
5,137,30.891519819902374
5,138,59.51911908681726
5,139,39.4846638955437
5,140,36.129072095094116
5,141,59.51911908681726
5,142,36.103950473606524
5,143,59.51911908681726
5,144,46.9590477144987
5,145,46.9590477144987
5,146,46.9590477144987
5,147,37.81276102283684
5,148,59.51911908681726
5,149,52.401413133379954
5,150,57.93328714704987
5,151,52.25239603211633
5,152,55.88643750202969
6,7,54.932392474846516
6,8,33.3615192133381
6,9,34.48908343120212
6,10,34.48908343120212
6,11,38.174372850794406
6,12,31.914564867733983
6,13,31.914564864970554
6,14,34.48908343120212
6,15,32.947130796097895
6,16,38.481913529963784
6,17,31.574891451066964
6,18,38.05087034909592
6,19,32.947130796097895
6,20,38.481913529963784
6,21,31.574891451066964
6,22,38.05087034909592
6,23,38.134131838910314
6,24,38.134131838910314
6,25,38.75555266936862
6,26,34.48908343120212
6,27,34.56431737008599
6,28,34.48908343120212
6,29,39.99984442200671
6,30,43.44452303838413
6,31,34.48908343120212
6,32,34.48908343120212
6,33,34.56431737008599
6,34,34.48908343120212
6,35,39.99984442200671
6,36,43.44452303838413
6,37,38.755552669368626
6,38,38.408793214682795
6,39,43.51039798014073
6,40,33.35957578619775
6,41,52.95994678418921
6,42,32.9068897843165
6,43,36.868288262773426
6,44,34.48908343120212
6,45,43.51039798014073
6,46,31.45479067588094
6,47,34.48908343120212
6,48,34.791372005868936
6,49,32.906889784316505
6,50,43.44452303838413
6,51,38.408793214682795
6,52,43.51039798014073
6,53,38.79372710963513
6,54,32.906889784316505
6,55,36.868288262773426
6,56,34.48908343120212
6,57,43.51039798014073
6,58,31.45479067588094
6,59,34.48908343120212
6,60,34.791372005868936
6,61,32.906889784316505
6,62,34.48908343120212
6,63,43.44452303838413
6,64,33.25338815702179
6,65,29.97746851782309
6,66,38.46262917553633
6,67,43.51039798014073
6,68,39.280043434753615
6,69,36.76329674493972
6,70,31.743391061302002
6,71,33.18791327122763
6,72,43.51039798014073
6,73,32.906889784316505
6,74,32.75963080207749
6,75,38.24585344899014
6,76,38.680941362002145
6,77,31.53334946590588
6,78,43.51039798014073
6,79,34.48908343120212
6,80,38.68094136200214
6,81,34.48908343120212
6,82,43.703921457614115
6,83,38.49566181205669
6,84,38.78011231412406
6,85,33.18791327122763
6,86,38.64752000902137
6,87,33.71291373832323
6,88,43.51039798014073
6,89,38.65848064137177
6,90,33.25338815702179
6,91,43.51039798014073
6,92,38.46262917553633
6,93,43.51039798014073
6,94,38.28609446093183
6,95,33.25338815702179
6,96,26.723786456288
6,97,38.46262917553633
6,98,43.51039798014073
6,99,32.9068897843165
6,100,39.234919234990315
6,101,34.86060607072763
6,102,35.11619700106032
6,103,34.48908343120212
6,104,38.72862702283009
6,105,32.947130796097895
6,106,38.481913529963784
6,107,34.86060607072763
6,108,32.906889784316505
6,109,43.51039798014073
6,110,38.28036276818634
6,111,37.068798508917666
6,112,35.122899200432
6,113,30.744150039671258
6,114,31.574891451066964
6,115,33.021653905090126
6,116,38.05087034909592
6,117,38.134131838910314
6,118,43.51039798014073
6,119,38.185175095715145
6,120,39.280043434753615
6,121,36.93117488531502
6,122,31.743391061302002
6,123,33.18791327122763
6,124,43.51039798014073
6,125,32.9068897843165
6,126,32.75963080207749
6,127,38.49566182088027
6,128,33.01103359230536
6,129,43.51039798014073
6,130,34.48908343120212
6,131,34.48908343120212
6,132,43.703921457614115
6,133,38.49566181205669
6,134,33.550890120042524
6,135,33.18791327122763
6,136,38.64752000902137
6,137,33.71291373832323
6,138,43.51039798014073
6,139,38.65848064137177
6,140,33.25338815702179
6,141,43.51039798014073
6,142,38.46262917553633
6,143,43.51039798014073
6,144,32.906889784316505
6,145,32.906889784316505
6,146,32.906889784316505
6,147,38.647520014421254
6,148,43.51039798014073
6,149,40.49606246739013
6,150,38.28609446093183
6,151,38.185175095715145
6,152,43.67920714885846
7,8,42.521762396301
7,9,42.75807976644511
7,10,42.75807976644511
7,11,32.792295481360625
7,12,33.91101003314151
7,13,33.91101003037808
7,14,42.75807976644511
7,15,42.88425029600414
7,16,52.7238640430587
7,17,43.13724757077796
7,18,42.707412077423484
7,19,42.88425029600414
7,20,52.7238640430587
7,21,43.137247570777966
7,22,42.707412077423484
7,23,42.75807976946115
7,24,42.75807976946115
7,25,43.2864005579752
7,26,42.75807976644511
7,27,42.88425030177572
7,28,42.75807976644511
7,29,52.723864057529326
7,30,52.72386406902173
7,31,42.75807976644511
7,32,42.75807976644511
7,33,42.884250301775715
7,34,42.75807976644511
7,35,52.723864057529326
7,36,52.72386406902173
7,37,43.2864005579752
7,38,52.72386404320021
7,39,52.7238640661222
7,40,24.205022775582513
7,41,42.31743709168889
7,42,42.88425029607195
7,43,43.091413071300195
7,44,42.75807976644511
7,45,52.7238640661222
7,46,52.72386402365224
7,47,42.75807976644511
7,48,42.91988869748396
7,49,42.884250296071954
7,50,52.72386406902173
7,51,52.72386404320021
7,52,52.7238640661222
7,53,43.253221991478036
7,54,42.88425029607195
7,55,43.091413071300195
7,56,42.75807976644511
7,57,52.7238640661222
7,58,52.72386402365224
7,59,42.75807976644511
7,60,42.91988869748396
7,61,42.884250296071954
7,62,42.75807976644511
7,63,52.72386406902173
7,64,43.11487618086671
7,65,42.990736740939354
7,66,52.7238640348988
7,67,52.7238640661222
7,68,43.61165134026477
7,69,52.72386403212345
7,70,42.80391423809992
7,71,43.01325799258049
7,72,52.7238640661222
7,73,42.88425029607195
7,74,42.88425029600414
7,75,32.88396449429581
7,76,33.357626735024255
7,77,24.028145016464737
7,78,52.7238640661222
7,79,42.75807976644511
7,80,33.357626735024255
7,81,42.75807976644511
7,82,52.72386405730756
7,83,52.72386404035147
7,84,52.723864004341635
7,85,43.01325799258049
7,86,52.72386402139879
7,87,33.94060611824212
7,88,52.7238640661222
7,89,52.72386402710646
7,90,43.11487618086671
7,91,52.7238640661222
7,92,52.7238640348988
7,93,52.7238640661222
7,94,52.72386405175285
7,95,43.11487618086671
7,96,34.31425127076544
7,97,52.7238640348988
7,98,52.7238640661222
7,99,42.88425029607195
7,100,43.10718158779394
7,101,42.95306725818727
7,102,33.711303187256384
7,103,42.75807976644511
7,104,52.723864032397145
7,105,42.88425029600414
7,106,52.7238640430587
7,107,42.95306725818727
7,108,42.88425029607195
7,109,52.7238640661222
7,110,52.723864046111615
7,111,52.723864026783666
7,112,52.72386402951257
7,113,33.49943867962007
7,114,43.13724757077796
7,115,43.01325799531066
7,116,42.707412077423484
7,117,42.75807976946115
7,118,52.7238640661222
7,119,32.88396450019923
7,120,43.61165134026477
7,121,52.72386402384705
7,122,42.80391423809992
7,123,43.01325799258049
7,124,52.7238640661222
7,125,42.88425029607195
7,126,42.88425029600414
7,127,33.11591335456094
7,128,43.013257995152166
7,129,52.7238640661222
7,130,42.75807976644511
7,131,42.75807976644511
7,132,52.72386405730756
7,133,52.72386404035147
7,134,43.21758358725856
7,135,43.01325799258049
7,136,52.72386402139878
7,137,33.94060611824212
7,138,52.7238640661222
7,139,52.72386402710646
7,140,43.11487618086671
7,141,52.7238640661222
7,142,52.7238640348988
7,143,52.7238640661222
7,144,42.88425029607195
7,145,42.88425029607195
7,146,42.88425029607195
7,147,52.72386402414113
7,148,52.7238640661222
7,149,52.723864043906346
7,150,52.72386405175285
7,151,32.88396450019923
7,152,52.72386406053505
8,9,48.914479320492504
8,10,48.914479320492504
8,11,60.98485146127677
8,12,36.67869523259181
8,13,36.67869522982837
8,14,48.914479320492504
8,15,40.00707821114645
8,16,39.783429938818216
8,17,40.7275667416922
8,18,61.05131823649202
8,19,40.00707821114645
8,20,39.783429938818216
8,21,40.7275667416922
8,22,61.05131823649202
8,23,59.58923023892807
8,24,59.58923023892807
8,25,34.422613709621615
8,26,48.914479320492504
8,27,48.13417570405287
8,28,48.914479320492504
8,29,61.04576790207245
8,30,62.357894077612485
8,31,48.914479320492504
8,32,48.914479320492504
8,33,48.13417570405287
8,34,48.914479320492504
8,35,61.04576790207245
8,36,62.357894077612485
8,37,34.422613709621615
8,38,46.62987612765561
8,39,61.369974069410674
8,40,35.76007462659736
8,41,64.22435359576247
8,42,46.428490029287396
8,43,39.64541427176496
8,44,48.33953022711886
8,45,61.369974069410674
8,46,42.944870587238846
8,47,48.914479320492504
8,48,46.652736608791685
8,49,48.56206031048058
8,50,62.357894077612485
8,51,46.62987612765561
8,52,61.369974069410674
8,53,34.707368465495954
8,54,46.428490029287396
8,55,39.64541427176496
8,56,48.62700477380568
8,57,61.369974069410674
8,58,42.944870587238846
8,59,48.914479320492504
8,60,46.652736608791685
8,61,48.56206031048058
8,62,48.914479320492504
8,63,62.357894077612485
8,64,42.438620230260774
8,65,26.727713237449635
8,66,42.489678256435255
8,67,61.369974069410674
8,68,31.375713821334806
8,69,43.48877039647864
8,70,36.761758056021435
8,71,45.525124045352214
8,72,61.369974069410674
8,73,46.428490029287396
8,74,45.69126174139123
8,75,60.02858191284507
8,76,52.44671783633191
8,77,32.14973414278068
8,78,61.369974069410674
8,79,48.914479320492504
8,80,52.44671783633191
8,81,48.914479320492504
8,82,61.351253085568544
8,83,44.7180159965565
8,84,43.289959097182496
8,85,45.525124045352214
8,86,42.10406191677057
8,87,37.47827035926598
8,88,61.369974069410674
8,89,42.280377564579105
8,90,42.438620230260774
8,91,61.369974069410674
8,92,42.489678256435255
8,93,61.369974069410674
8,94,48.032046253482015
8,95,42.438620230260774
8,96,26.767319219843863
8,97,42.489678256435255
8,98,61.369974069410674
8,99,46.428490029287396
8,100,28.833888194898638
8,101,49.061142793196154
8,102,35.629088515722664
8,103,48.914479320492504
8,104,42.48462178684852
8,105,40.00707821114645
8,106,39.783429938818216
8,107,49.061142793196154
8,108,46.428490029287396
8,109,62.24724116636719
8,110,46.37106318518885
8,111,42.04195248205528
8,112,41.96912282776042
8,113,25.371326876104256
8,114,40.7275667416922
8,115,42.405990790044044
8,116,61.05131823649202
8,117,59.58923023892807
8,118,61.369974069410674
8,119,59.63473858490457
8,120,31.375713821334806
8,121,43.37286016698118
8,122,36.761758056021435
8,123,45.525124045352214
8,124,61.369974069410674
8,125,46.428490029287396
8,126,45.69126174139123
8,127,59.81453564524786
8,128,37.14041539279897
8,129,61.369974069410674
8,130,48.914479320492504
8,131,48.914479320492504
8,132,61.351253085568544
8,133,44.7180159965565
8,134,43.68527910791966
8,135,45.525124045352214
